mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_train_pr_auc,split1_train_pr_auc,split2_train_pr_auc,split3_train_pr_auc,split4_train_pr_auc,mean_train_pr_auc,std_train_pr_auc
25.633647394180297,0.42922486165475043,0.6126195430755615,0.012851352960775867,,,1,100,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9193390136844823,0.9208882003614769,0.9159264614749019,0.9204193348481718,0.9170625903738897,0.9187271201485844,0.0019247140230510796,14,0.9978052338716965,0.9976244884258363,0.9978181724289292,0.9978439928735573,0.9981021973198378,0.9978388169839715,0.00015289653041803265,0.9036217303822938,0.9005370996618262,0.8939498960293099,0.9030060120240481,0.9047474132684115,0.9011724302731778,0.0038654945962299666,1,0.9972643426606221,0.9970042721683859,0.9972126706262374,0.9972646277288595,0.9976287880761915,0.9972749402520593,0.00020127874082550486,0.9369914458585437,0.9445023993323597,0.9418883672404799,0.9402190923317684,0.9304193615689548,0.9388041332664212,0.004849228321679311,16,0.9983047311042721,0.9982004068645349,0.9983830164567196,0.9983830164567196,0.9985394606436806,0.9983621263051854,0.00011114643587983449,0.9200040971013008,0.9219959266802444,0.9172932330827067,0.9212369026322514,0.9174038263731742,0.9195867971739355,0.0019352875749439461,14,0.9977842656795788,0.9976019809722403,0.9977975003583949,0.9978235087124816,0.9980839166308215,0.9978182344707033,0.0001542492694391722,0.9809283122797253,0.9805008601633765,0.9799745635722124,0.980417177899711,0.9800482083433104,0.9803738244516671,0.0003437759284347435,15,0.9999874468854697,0.9999852745195418,0.9999880196276878,0.9999894741681039,0.9999922892315777,0.9999885008864762,2.3259753856563165e-06,0.9779519761421295,0.9769235999565539,0.9771675104361339,0.9767773296261172,0.9765595663213835,0.9770759964964636,0.00048059169183978164,16,0.9999870914439158,0.9999848642280479,0.9999876607798851,0.9999892198293016,0.9999920921012165,0.9999881856764734,2.4014373740542197e-06
50.63825855255127,0.6207941179426999,1.2422474384307862,0.030011635046287673,,,1,200,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",0.9206816421378776,0.9202685256906791,0.9164945259243957,0.9204193348481718,0.9179921503821524,0.9191712357966553,0.0016491295779575991,13,0.9978052338716965,0.9976373988148263,0.9978181724289292,0.9978439928735573,0.9981021973198378,0.9978413990617694,0.00014932244136102638,0.9037111334002006,0.8991463172523327,0.8935203476886606,0.9012370311252993,0.9039393939393939,0.9003108446811774,0.003822384804260457,2,0.9972125253998854,0.9968490403895732,0.9972903965400448,0.9971351182414835,0.9977066013395534,0.9972387363821081,0.0002774357913379671,0.9399123722094721,0.9449196745253494,0.9437663015127804,0.9425143453312468,0.933548925516378,0.9409323238190452,0.004049396475289158,13,0.9983568932241407,0.9983829742840749,0.9983047753175286,0.9985134183553712,0.9984612174638777,0.9984038557289987,7.450204999556647e-05,0.9214563305379423,0.9214649033570702,0.9179562636359023,0.9214136365954408,0.9185055937596223,0.9201593455771956,0.0015841945699707827,13,0.9977843811906996,0.9976154176928189,0.9977973281199087,0.9978237923350578,0.9980837667670408,0.9978209372211051,0.0001504789230541848,0.9811949498052591,0.9808051224359621,0.9802816367971076,0.9806552136595388,0.9803109737187895,0.9806495792833314,0.0003381389732700353,14,0.9999887227670544,0.9999864900576285,0.9999885883753269,0.9999903842976792,0.9999927146256935,0.9999893800246765,2.0755112150705417e-06,0.978688776278825,0.9780438665653194,0.9777882660471467,0.9774916853040063,0.9774616191460385,0.9778948426682671,0.00045035891389101493,14,0.9999884135357894,0.9999860741055113,0.9999882419806625,0.9999901446787687,0.9999925266408317,0.9999890801883128,2.153821086215026e-06
24.236134719848632,0.14102981802239054,0.5658345699310303,0.020576637295045774,,,2,100,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 100}",0.9221275497030725,0.92285050348567,0.9186118570543276,0.921607105969841,0.9208841148523033,0.9212162262130427,0.001452390881435137,8,0.9875931161805905,0.987915875905341,0.9879547625810117,0.9884582612512588,0.9884840816958868,0.9880812195228177,0.0003423545349897686,0.9000594294770206,0.8973679041445688,0.8908735968765251,0.8978202978597495,0.9002982107355865,0.8972838878186901,0.0034110525819113454,6,0.9776392118780507,0.978753903650233,0.9780464117767328,0.9793410644343752,0.9792925156138016,0.9786146214706386,0.0006754177231921995,0.9479449196745253,0.9531608595868976,0.9522170057381325,0.9497130933750652,0.9448153557271021,0.9495702468203445,0.0030056252456336805,12,0.9977570288456523,0.9972354076469667,0.9980700518999557,0.9977310069634614,0.9978352720254551,0.9977257534762982,0.000272756483824249,0.9233817701453104,0.9244233104006475,0.9205244578920827,0.9230379233421213,0.922019749567342,0.9226774422695009,0.0013222693607274705,8,0.9875956784944432,0.9879082265398925,0.9879567838287876,0.9884505077125805,0.9884769409636998,0.9880776275078809,0.0003388408527142455,0.9824694547752781,0.9824480768356434,0.9817499445091771,0.9821742139253506,0.9820836731500228,0.9821850726390945,0.0002644922170031904,9,0.9995796245224854,0.9995547720028279,0.9996389152590321,0.9996022370371535,0.9996367190924864,0.9996024535827971,3.255249588963871e-05,0.9802143451747977,0.9806692297032138,0.9801086208007406,0.9799937981638692,0.9802536967643254,0.9802479381213892,0.00022919191904882132,12,0.999569303108509,0.9995430619132148,0.9996308743321745,0.9995914012933257,0.9996277154525042,0.9995924712199458,3.3752453776367994e-05
48.46403903961182,0.439917916351503,1.1533082008361817,0.0325582654904407,,,2,200,"{'class_weight': None, 'max_depth': None, 'min_samples_leaf': 2, 'n_estimators': 200}",0.9226955848179705,0.9233152594887684,0.9195414170625904,0.9230530882049164,0.9207808304069407,0.9218772359962373,0.001468222740784451,1,0.9880578901842313,0.9880320694062512,0.988135505693408,0.9886390043636551,0.988587363474399,0.988290366624389,0.0002662705609814573,0.9006438831104507,0.8966023695290316,0.8909126327067303,0.8985721319547021,0.899880810488677,0.8973223655579183,0.00348548719312659,5,0.9782214156079855,0.9785138764547896,0.9782008688985433,0.9792013098314104,0.979419444017816,0.978711382962109,0.000506177880494805,0.9484665136657626,0.9552472355518464,0.9543035993740219,0.9520083463745436,0.9451283121218443,0.9510308014176037,0.0037645735210134167,10,0.9980960826247979,0.997730947785718,0.9982786949377983,0.998252614558068,0.997913515205258,0.998054371022328,0.00020775202885987934,0.9239367918296835,0.9249962119298955,0.9215192423937135,0.9245187436676798,0.9219497303347919,0.923384144031153,0.001394768769668729,5,0.9880588151762777,0.9880289783953408,0.9881378028474437,0.988635189585701,0.9885799917321207,0.9882881555473768,0.0002638092943063379,0.9826690728867624,0.9826199911002058,0.982006170483491,0.9823676916612483,0.9822818927360359,0.9823889637735487,0.00024094902104663512,5,0.9996188224585804,0.9995977459083056,0.9996622439136661,0.9996355411119882,0.9996572333570075,0.9996343173499096,2.4017060338347953e-05,0.9803918874032846,0.9810340326083954,0.9809771350039711,0.980000150950683,0.9810459753982022,0.9806898362729072,0.00042244197883285056,7,0.9996093454349737,0.9995874669089779,0.9996546561072372,0.9996256912818082,0.9996488517901753,0.9996252023046346,2.4909693509067242e-05
23.36807551383972,0.2651621712008464,0.5229588031768799,0.008252366078802564,,20,1,100,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9214562354763749,0.9207849212496773,0.9192315637265028,0.9234145837636852,0.918870068167734,0.9207514744767948,0.0016394984730517099,10,0.9757026479207819,0.9735853441264185,0.9753414753802061,0.9751736424901237,0.9760773580521056,0.9751760935939272,0.0008540934485437574,0.8971732492859253,0.8917104495037945,0.8885766883053967,0.8978589668041642,0.8980037739596782,0.8946646255717919,0.0038324158752557694,9,0.9623852280221173,0.9594430379746836,0.9618905144653769,0.9621358237742361,0.9638471512470445,0.9619403510966917,0.0014220455955420504,0.9502399332359691,0.956081785937826,0.9568075117370892,0.9537819509650496,0.9432505737533904,0.9520323511258649,0.004951637233649282,8,0.9895936570862239,0.9884200093891816,0.9893852854497561,0.9887593563362282,0.9887590631683272,0.9889834742859435,0.00043631574716019076,0.9229444247428947,0.9227748691099477,0.9214307244047021,0.9249759700510952,0.9200712286949886,0.9224394434007257,0.0016387457957712126,12,0.9757998148338648,0.9737159887978212,0.9754441901725335,0.9752659266595496,0.976144190537496,0.9752740222002529,0.0008354808900703024,0.9824070491131707,0.9823536896051602,0.981845296439951,0.9821748593845745,0.9817794544414906,0.9821120697968695,0.00025734663771788635,12,0.9983373079250621,0.9979993513307338,0.9983235759941809,0.9982248489384101,0.9983955884197832,0.9982561345216341,0.00013964330144975446,0.9808646128532327,0.9812296859899023,0.9807955241527384,0.9799902239272016,0.9803288257898839,0.9806417745425918,0.0004339103251652561,8,0.9983396442754153,0.9979897275972096,0.9983194546795638,0.9982162379704027,0.9983976634056944,0.9982525455856571,0.00014388448719332764
46.560955905914305,0.2883149683945763,1.0131110191345214,0.03400355918951537,,20,1,200,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 1, 'n_estimators': 200}",0.9214562354763749,0.9209398399173767,0.9193348481718653,0.9228465193141913,0.9196447015079529,0.9208444288775522,0.0012735742118709023,9,0.97447616096673,0.9740372077410693,0.9754576673810323,0.9760515376074776,0.9769294327248316,0.975390401284228,0.0010466338294027229,0.8970168356798267,0.891133339807711,0.8880719744606752,0.8974358974358975,0.8975247524752475,0.8942365599718716,0.0039092196938091805,10,0.960444680797184,0.9599442967464236,0.9616417532303015,0.9632573256817836,0.9648279545281148,0.9620232021967615,0.001808246521406676,0.950448570832464,0.9572292927185478,0.9577464788732394,0.9530516431924883,0.9456499061130815,0.9528251783459643,0.0044899778062362505,7,0.9891763601272756,0.9888112252881958,0.9899068930443627,0.9893592050700258,0.9894632517865526,0.9893433870632824,0.00035867838076763863,0.9229600364686218,0.9229995473520093,0.9215942174480474,0.924408014571949,0.9209590571980087,0.9225841746077272,0.001205090921352533,9,0.9745988102427053,0.9741639580148258,0.9755696348939124,0.97613380508202,0.9769903300155801,0.9754913076498088,0.0010221951707795644,0.9825469764755403,0.9823861138803698,0.9819868227099012,0.982222388654683,0.9818899824379975,0.9822064568316984,0.00024367162136331065,8,0.998278485349929,0.9981730692596066,0.9983858841983333,0.998330736013553,0.9984857413013077,0.9983307832245458,0.0001045532280910043,0.9810574617941867,0.9812277875464804,0.9810129731217823,0.9803017230804028,0.9804837860122297,0.9808167463110165,0.00035819416270868723,3,0.9982833096375037,0.9981694363321498,0.9983854507601804,0.9983255752294731,0.9984889537481298,0.9983305451414874,0.00010613185660362018
22.976383018493653,0.1688944697650994,0.5116137504577637,0.00589590149375595,,20,2,100,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 2, 'n_estimators': 100}",0.9225923057061709,0.9213529563645753,0.919851270398678,0.9228981615368725,0.9215038215244784,0.9216397031061551,0.0010761364581334686,3,0.9633861368243025,0.963708896549053,0.965245681530636,0.9634769810736141,0.9651553099744378,0.9641946011904086,0.000828520791682264,0.8963050083308831,0.8894792773645058,0.8875808163659172,0.8945007800312013,0.8970269738137429,0.8929785711812499,0.0037723383207357297,13,0.9417707659383865,0.9424231104470178,0.9439173203835138,0.942420769384094,0.9448590898879209,0.9430782112081866,0.0011354675665049478,0.9539954099728771,0.9604631754642187,0.9596244131455399,0.9571205007824726,0.9505528896307115,0.9563512777991641,0.003671082673234456,4,0.9870637942725993,0.9869855510927964,0.9885246329186553,0.9864903632996896,0.9872202806322049,0.9872569244431892,0.000679262289910308,0.9242508464298348,0.923609369513969,0.922197714056547,0.9247517766241621,0.9230145867098866,0.9235648586668799,0.0009003575152090194,3,0.9638854930725347,0.9641897142565958,0.965706132640322,0.9639521400629468,0.9655752968636404,0.964661755379208,0.000806751733135065,0.9827951536594883,0.9825008282884845,0.9821054911883347,0.9825886574250775,0.9824313669150957,0.9824842994952961,0.0002254292267554616,3,0.9965686723376265,0.9964674199486656,0.9968839677038153,0.9965586910608464,0.9968412479940002,0.9966639998089908,0.00016650747404279887,0.9810239770687876,0.9809266658133987,0.9805642716103767,0.980168668283659,0.9809328875121698,0.9807232940576783,0.00031893499284729845,5,0.9965426795879204,0.9964173313455609,0.9968448398722883,0.9965289096619963,0.9968110259334304,0.9966289572802394,0.00016851895463782567
46.250348806381226,0.20792735102178134,0.9673779010772705,0.014235986410277795,,20,2,200,"{'class_weight': None, 'max_depth': 20, 'min_samples_leaf': 2, 'n_estimators': 200}",0.9229537825974696,0.9206300025819778,0.920057839289403,0.9233112993183227,0.9222784548646974,0.921846275730374,0.0012835474009912653,2,0.9638380004389532,0.9634248679912726,0.9657491802008831,0.9637093650752666,0.9644452477471662,0.9642333322907083,0.0008279065752606308,0.8964537617554859,0.8876047385148801,0.8868033496967946,0.8941222265472947,0.8973350378601632,0.8924638228749237,0.00442832491721003,14,0.942481511914544,0.9416432427054053,0.9444804224369832,0.9425788450998954,0.9432984554060787,0.9428964955125814,0.0009501738817542301,0.9546213227623618,0.9614020446484457,0.961189358372457,0.9585811163275952,0.9519090340079283,0.9575405752237577,0.0037294391474257792,3,0.9871941995722706,0.9872985238120077,0.9889419189943406,0.9868033278564536,0.9875332533514162,0.9875542447172977,0.0007328004307269334,0.924623623320198,0.9230306975812509,0.9224992490237308,0.9252303509390263,0.9238167552518349,0.9238401352232082,0.0010000265050347393,1,0.9643198349107678,0.963930585793769,0.9661999464906804,0.9641842390265656,0.9649091511429372,0.964708751472944,0.0008118785416109996,0.9829212611013005,0.9825828944010642,0.9824301838497248,0.9826595512522096,0.9824991399940348,0.9826186061196669,0.00016989819046465227,1,0.9967190239971955,0.9965182951850964,0.996955062492247,0.9966440385451012,0.9968157413494746,0.996730432313823,0.0001485480009755723,0.9810620761755362,0.9811437878965442,0.9812797069189372,0.9803513873643246,0.9810015146355561,0.9809676945981798,0.00032194621339843123,1,0.9966938829272474,0.9964743815604036,0.9969150709264298,0.9966164500078356,0.9967876799570129,0.9966974930757859,0.00014955504335711954
25.552363634109497,0.16953139232830683,0.6346299648284912,0.008905979165367709,balanced,,1,100,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 100}",0.9191324554608831,0.9193906532403822,0.9162879570336707,0.919076637058459,0.9184052881636026,0.9184585981913994,0.001133076102462315,16,0.9978052338716965,0.9976244884258363,0.9978181724289292,0.9978439928735573,0.9980892870975239,0.9978362349395086,0.00014847187394465523,0.9023680513746739,0.8982630272952854,0.8934782608695652,0.9019450571485863,0.9046704407602103,0.9001449674896642,0.003915329082365011,3,0.9971348197541154,0.9969524901021046,0.9973422273177341,0.9970833333333333,0.9975250104210087,0.9972075761856593,0.0002023334455048194,0.9381389526392656,0.94408512413937,0.9433489827856025,0.9385498174230569,0.933548925516378,0.9395343605007346,0.0038471473326231976,15,0.9984351364039434,0.9982525689844035,0.998252614558068,0.9985655791148319,0.9986177038234834,0.998424720576946,0.00015260983136117928,0.9199058919803601,0.9206042419002085,0.9177366150723166,0.9198834296231914,0.9188828421809221,0.9194026041513996,0.0009974063535033728,16,0.9977845544348007,0.9976021059764902,0.9977972132792847,0.9978239057633921,0.9980710580507259,0.9978157675009388,0.00014980604647008507,0.980550133967355,0.9803515612840563,0.9801096459186733,0.9802032215029886,0.980142274496322,0.980271367433879,0.00016223719468540245,16,0.9999875485692648,0.9999854092088967,0.9999880616336682,0.9999895861840516,0.9999922418914802,0.9999885694974722,2.2719055120962715e-06,0.9773441067351633,0.9772013894660972,0.9777053925695797,0.9762784724051112,0.9769360806748116,0.9770930883701526,0.0004770547906662334,15,0.9999871945756522,0.9999850011625284,0.9999877043679551,0.999989332694663,0.999992046576858,0.9999882558755313,2.347450990404958e-06
51.092001390457156,0.2696607764006487,1.2390841484069823,0.035093100066712034,balanced,,1,200,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",0.9196488510198813,0.9195455719080816,0.9157715348068581,0.919851270398678,0.9176306548233836,0.9184895765913765,0.0015772603513847187,15,0.9978052338716965,0.9976373988148263,0.9978181724289292,0.9978439928735573,0.9981021973198378,0.9978413990617694,0.00014932244136102638,0.9023852475445981,0.8975044563279857,0.89251875246743,0.9016098390160984,0.9033821302372539,0.8994800851186732,0.004014101092197402,4,0.9970053643039425,0.9967972920192684,0.9972126706262374,0.9971351182414835,0.9975250748990491,0.9971351040179961,0.00024043427662159085,0.9392864594199875,0.9454412685165867,0.9434533124673969,0.9407407407407408,0.9334446067181306,0.9404732775725684,0.004109594380176519,14,0.9985655417036149,0.9984351364039434,0.9983830164567196,0.9985134183553712,0.9986437848834177,0.9985081795606133,9.242052727152718e-05,0.92046616233899,0.9208494208494209,0.917279504995689,0.9207597263351374,0.9181673592940331,0.919504434762654,0.0014864553618150849,15,0.9977848431147712,0.9976155419755821,0.9977975003583949,0.9978237923350578,0.9980841164127361,0.9978211588393086,0.00015053934431853486,0.9811425237152718,0.9807797708024579,0.9805222757313253,0.9806215697643001,0.980431551654747,0.9806995383336204,0.0002497964312957313,13,0.9999886547555981,0.9999864300475202,0.9999884550230084,0.9999903229556125,0.9999927259606465,0.9999893177484772,2.104710107600359e-06,0.9787780580683902,0.9782441844580736,0.9786587831491751,0.977411118080578,0.9777647387443337,0.9781713765001102,0.0005204374879807859,13,0.9999883388913029,0.9999860114715696,0.9999880954719325,0.9999900828121936,0.999992537958222,0.9999890133210441,2.185190210913895e-06
